pheno	tissue	gene	gene_name	gene_biotype	b.smr	p.smr	p_HEIDI.smr	fdr.smr	Ifsigif.smr	b.wr_ivw	p.wr_ivw	Q_pval.wr_ivw	pval_egger_intercept.wr_ivw	fdr.wr_ivw	Ifsigif.wr_ivw	b.pmregger	p.pmregger	fdr.pmregger	Ifsigif.pmregger	b.gsmr	p.gsmr	fdr.gsmr	Ifsigif.gsmr	direction
BIP	Excitatory.neurons	ENSG00000188690	UROS	protein_coding	-0.10719	0.004323888	0.7206993	0.0284141211428571	TRUE	-0.106796377355876	0.00227199617802841	-	-	0.00964543224430851	TRUE	-0.00558329585767786	0.000283551360106515	0.000995093604048125	TRUE	-0.100546868502987	0.00189215154034934	0.0107474438324611	TRUE	Consistent
SCZ	Excitatory.neurons	ENSG00000188690	UROS	protein_coding	-0.0754999	0.02554967	0.06712249	0.0718637631441048	FALSE	-0.0754999392271909	0.0198394488790671	-	-	0.0443692814138314	TRUE	-0.00524792079425426	0.00264797365537177	0.00849473991351135	TRUE	-0.0367992493761539	0.182747265702072	0.248371381678305	FALSE	Consistent
EA	OPCs...COPs	ENSG00000189350	FAM179A	protein_coding	-	-	-	-	-	-0.00689383757850943	0.011998272821883	-	-	0.0308151256454095	TRUE	-0.0236160575602996	1.47892857918711e-05	5.83586606012566e-05	TRUE	-	-	-	-	Consistent
EA	Excitatory.neurons	ENSG00000196653	ZNF502	protein_coding	-	-	-	-	-	0.0126517266002943	8.02357402093397e-08	0.524189416563512	-	2.65650070301792e-06	TRUE	0.0203021671388162	4.00155820984332e-06	1.68586951146532e-05	TRUE	0.00078139888160636	0.490533989292512	0.566872110116146	FALSE	Consistent
BIP	Excitatory.neurons	ENSG00000197124	ZNF682	protein_coding	-	-	-	-	-	-0.0452481027274003	0.00956218021718615	-	-	0.0264785463104991	TRUE	-0.064369825726939	2.99538016515059e-33	4.49574469430191e-32	TRUE	-0.0387914821923129	0.0223733456994066	0.052769919877084	FALSE	Consistent
SCZ	Astrocytes	ENSG00000198721	ECI2	protein_coding	-	-	-	-	-	-0.0456041781464548	0.00915760224250811	-	-	0.0258066611069027	TRUE	-0.0629553705207109	3.9649071843283e-06	1.67762712370304e-05	TRUE	-0.0456219272349089	0.00681510834552738	0.0257186547727935	TRUE	Consistent
SCZ	Inhibitory.neurons	ENSG00000198721	ECI2	protein_coding	-0.04922	0.01694814	0.2198763	0.0587362969892473	FALSE	-0.0492200272203634	0.00972801910410036	-	-	0.026770419591019	TRUE	-0.0051393613405511	0.821007763756203	1	FALSE	-0.0531745834487478	0.00850692564127891	0.0295437574996682	TRUE	Consistent
CI	Excitatory.neurons	ENSG00000198734	F5	protein_coding	-	-	-	-	-	-0.0778953928033078	0.00822097132068858	-	-	0.0240459929735439	TRUE	-0.00341063367847884	0.960690572836533	1	FALSE	-0.0792213619842988	0.0117699126738055	0.0364726796151992	TRUE	Consistent
AD	Oligodendrocytes	ENSG00000203710	CR1	protein_coding	-	-	-	-	-	0.0246646642757443	2.56071680535535e-17	-	-	3.24997641213016e-15	TRUE	0.0208498226228419	0.000264503878363888	0.000930190417426142	TRUE	0.0181175433253872	6.67039512431031e-08	1.42178236816318e-06	TRUE	Consistent
SCZ	Inhibitory.neurons	ENSG00000204138	PHACTR4	protein_coding	0.0613432	0.00781027	0.2567858	0.0381046506060606	TRUE	0.0745097234795777	2.06005338859506e-05	0.309100261497211	-	0.000255078155352055	TRUE	0.00703144286968782	0.520971258411764	0.956061883613728	FALSE	0.057341257679068	0.0105037616631962	0.0340558582375742	TRUE	Consistent
SCZ	Oligodendrocytes	ENSG00000204138	PHACTR4	protein_coding	0.0515243	0.006761907	0.8703452	0.0359889926280992	TRUE	0.0515242540606002	0.00350566243940986	-	-	0.0133145234294793	TRUE	0.00598043562006741	0.444562011528008	0.86160113228582	FALSE	0.0513068068758787	0.0038600540339104	0.0181305024211875	TRUE	Consistent
MDD	Excitatory.neurons	ENSG00000204536	CCHCR1	protein_coding	-	-	-	-	-	0.0639128665000539	0.000868656233593469	-	-	0.00512776528590253	TRUE	0.051358549448844	0.00111929962856979	0.0037406415022382	TRUE	-	-	-	-	Consistent
SCZ	Excitatory.neurons	ENSG00000204536	CCHCR1	protein_coding	0.153975	8.536234e-08	0.1490828	1.83244489866667e-05	TRUE	0.15397548221569	6.39367585851379e-15	-	-	7.49043717885885e-13	TRUE	0.0217369813079818	0.000937547069572584	0.00316469201596689	TRUE	0.135155536699788	2.66064085236072e-07	5.37262740538103e-06	TRUE	Consistent
SCZ	Astrocytes	ENSG00000206503	HLA-A	protein_coding	-	-	-	-	-	-0.100964850842718	5.791380405331e-05	-	-	0.000630019454094222	TRUE	-0.0197343590691429	0.260221588827382	0.572555616255012	FALSE	-0.0966327755560853	0.000740003606338646	0.00604073865883533	TRUE	Consistent
ASP	Oligodendrocytes	ENSG00000215915	ATAD3C	protein_coding	-	-	-	-	-	0.0109830140822834	0.0199507543630551	-	-	0.0445431881204161	TRUE	0.072435527820459	1.26694475718771e-26	1.62575124949049e-25	TRUE	0.0102908608170117	0.0330891199320295	0.0701246007983072	FALSE	Consistent
ICH	Oligodendrocytes	ENSG00000224848	RP11-535M15.1	lincRNA	-	-	-	-	-	0.174876678542066	0.0101174704496626	-	-	0.0270473402717418	TRUE	0.421837083256486	4.69479436433629e-21	4.99490463699323e-20	TRUE	0.156791154623662	0.022181151753316	0.0524240362793978	FALSE	Consistent
ASD	Oligodendrocytes	ENSG00000224848	RP11-535M15.1	lincRNA	-	-	-	-	-	0.056010970471362	0.00213659029487324	-	-	0.00934895707044298	TRUE	0.173599539594002	8.61538204154651e-29	1.14035096156218e-27	TRUE	0.0607237636200609	0.00164966899312714	0.0100463968840706	TRUE	Consistent
ICH	Excitatory.neurons	ENSG00000224848	RP11-535M15.1	lincRNA	-	-	-	-	-	0.24891632413245	0.0101174704496626	-	-	0.0270473402717418	TRUE	0.406757722479763	8.51683368433635e-17	7.26740985957838e-16	TRUE	0.212211924580375	0.0274724362908378	0.0607997833381332	FALSE	Consistent
ASD	Astrocytes	ENSG00000224848	RP11-535M15.1	lincRNA	-	-	-	-	-	0.0922215673307548	0.00213659029487324	-	-	0.00934895707044298	TRUE	0.217767866234847	1.8885591561955e-26	2.38696837711627e-25	TRUE	0.0927416022149805	0.00316490464008418	0.0157017467273142	TRUE	Consistent
ICH	Microglia	ENSG00000224848	RP11-535M15.1	lincRNA	-	-	-	-	-	0.247981055316048	0.0101174704496626	-	-	0.0270473402717418	TRUE	0.907530451968823	3.01915812877422e-11	1.82993326878461e-10	TRUE	0.229902787612528	0.0221249643272529	0.0523988352688644	FALSE	Consistent
ICH	Astrocytes	ENSG00000224848	RP11-535M15.1	lincRNA	-	-	-	-	-	0.287932904019075	0.0101174704496626	-	-	0.0270473402717418	TRUE	0.666610423177717	2.73677918024201e-20	2.77140108553423e-19	TRUE	0.251433456992041	0.0220268277223709	0.0523628540077021	FALSE	Consistent
ASD	Microglia	ENSG00000224848	RP11-535M15.1	lincRNA	-	-	-	-	-	0.079425453883053	0.00213659029487324	-	-	0.00934895707044298	TRUE	0.300887976111783	1.61217079463615e-18	1.51399950043764e-17	TRUE	0.0865009426247827	0.00284290410541635	0.014683322596772	TRUE	Consistent
ICH	Inhibitory.neurons	ENSG00000224848	RP11-535M15.1	lincRNA	-	-	-	-	-	0.201277451405591	0.0101174704496626	-	-	0.0270473402717418	TRUE	0.6347195110715	1.39101254224832e-20	1.42578785580453e-19	TRUE	0.190195591708029	0.0227513063721112	0.0533335104568228	FALSE	Consistent
ADHD	Microglia	ENSG00000234719	RP11-166B2.1	protein_coding	0.0572625	0.0186051	0.6557082	0.0608799352284264	FALSE	0.0572625160836064	0.0126719782122734	-	-	0.0321657046954873	TRUE	0.018942386964101	0.493921913265333	0.923681474101043	FALSE	0.0546850702077751	0.0198539391996015	0.0498134666320042	TRUE	Consistent
SCZ	Microglia	ENSG00000234719	RP11-166B2.1	protein_coding	0.0576002	0.000573409	0.5643292	0.0118402640125	TRUE	0.0576002010762908	8.41345858249802e-05	-	-	0.000854246494742966	TRUE	0.00604515821262143	0.625553677338785	1	FALSE	0.0488919201565841	0.00186671242152002	0.0107474438324611	TRUE	Consistent
EA	Microglia	ENSG00000234719	RP11-166B2.1	protein_coding	-	-	-	-	-	0.0110192470625051	0.00015503840542451	-	-	0.00140549697298529	TRUE	0.0531949978205275	1.39394270826198e-15	1.06996241670703e-14	TRUE	0.011771404123491	0.000493164170360888	0.00436639969296448	TRUE	Consistent
AD	Excitatory.neurons	ENSG00000235109	ZSCAN31	protein_coding	0.0127341	0.04999706	0.1423142	0.10286935028754	FALSE	0.0207056564776764	3.05328309020118e-07	0.426055839314443	0.477817839214501	7.38119070853396e-06	TRUE	0.00237970613530285	0.656448325638717	1	FALSE	0.0172358756424748	1.20793843211729e-101	4.63445711789e-99	TRUE	Consistent
SCZ	Astrocytes	ENSG00000235109	ZSCAN31	protein_coding	0.162565	4.27827e-07	0.1570675	6.8880147e-05	TRUE	0.167098778385185	1.24864275882307e-28	0.603406732296096	-	2.37710365210942e-26	TRUE	0.0246374915492489	0.0312732704786511	0.0858992935859681	FALSE	0.13694364924358	8.65872356103199e-07	1.5332601259612e-05	TRUE	Consistent
GRT	Astrocytes	ENSG00000235109	ZSCAN31	protein_coding	-	-	-	-	-	0.0215682080523051	1.41596853819703e-09	0.562924451909527	-	8.62608033469631e-08	TRUE	0.124647550756915	4.43276964123498e-106	2.483828588972e-104	TRUE	0.0211378038253691	0.000229120614567954	0.00241942960887812	TRUE	Consistent
MDD	Astrocytes	ENSG00000235109	ZSCAN31	protein_coding	-	-	-	-	-	0.0779816537887641	1.00917768416414e-08	0.372817440037714	-	5.29992280338616e-07	TRUE	0.216262792430688	9.86099791554743e-148	1.0360210935022e-145	TRUE	0.0745641596465687	0.00050571690087748	0.0044096981281059	TRUE	Consistent
BIP	Oligodendrocytes	ENSG00000241231	RP11-275H4.1	lincRNA	-0.0434767	0.03316949	0.06615177	0.083754111875	FALSE	-0.042105667326163	0.0037974463153391	0.913112344158337	-	0.0141752714173075	TRUE	-0.00527862929719861	0.0124687571347795	0.0366433229782593	TRUE	-0.0371377191583809	0.0383472105128613	0.0768948419865912	FALSE	Consistent
IS	Oligodendrocytes	ENSG00000249484	AC091969.1	lincRNA	-	-	-	-	-	-0.0524536491312004	0.00415508172960514	-	-	0.0149858353056497	TRUE	-0.0594361766375823	7.87651961195034e-20	7.78848792216972e-19	TRUE	-0.0479015652742412	0.00474519477391712	0.020079849944039	TRUE	Consistent
SCZ	Excitatory.neurons	ENSG00000250565	ATP6V1E2	protein_coding	-	-	-	-	-	-0.0733296960343535	6.99144323194209e-05	0.345453867630647	-	0.000744613149807539	TRUE	-0.00783276064837768	3.23092562779619e-05	0.000123999679916105	TRUE	-0.0584924141126039	0.0024173237994024	0.0130626276671933	TRUE	Consistent
IS	Astrocytes	ENSG00000251372	LINC00499	lincRNA	-	-	-	-	-	-0.0363679115883529	0.00373162660076808	-	-	0.0139981953521423	TRUE	-0.00532080857528056	0.157739240496079	0.371892935868035	FALSE	-0.0342404365456501	0.00677812564531069	0.0256632322952388	TRUE	Consistent
ASP	Astrocytes	ENSG00000251372	LINC00499	lincRNA	-	-	-	-	-	0.00830818669906337	0.00140914608207202	-	-	0.00708293558744451	TRUE	0.0101493381664743	0.0651256605648171	0.170258530963387	FALSE	0.00804394516644731	0.00516034052063073	0.021212685497307	TRUE	Consistent
EPI	Excitatory.neurons	ENSG00000261064	RP11-1000B6.3	lincRNA	-	-	-	-	-	-0.0692493931339175	0.0226076884771061	-	-	0.0491177026399894	TRUE	-0.200909850915828	2.37865560273641e-06	1.02526155594869e-05	TRUE	-	-	-	-	Consistent
